h	1e-07	5e-05	0.0005	0.005
0.1	2.683333333333333	3.2916666666666665	4.416666666666667	5.675
0.05	3.308333333333333	4.291666666666667	5.3	7.066666666666666
0.03333333333333333	3.7666666666666666	5.008333333333334	5.491666666666666	7.625
0.025	4.216666666666667	5.475	6.25	8.208333333333334
0.02	4.566666666666666	5.966666666666667	6.966666666666667	8.733333333333333
0.016666666666666666	5.366666666666666	6.566666666666666	6.941666666666666	9.308333333333334
0.014285714285714285	5.466666666666667	6.691666666666666	7.091666666666667	9.791666666666666
0.0125	5.783333333333333	6.883333333333334	7.516666666666667	10.091666666666667
0.011111111111111112	6.841666666666667	7.458333333333333	7.433333333333334	10.533333333333333
0.01	nan	8.125	7.8	11.125
0.00909090909090909	nan	8.325	7.916666666666667	11.983333333333333
0.008333333333333333	nan	8.441666666666666	8.05	12.625
0.007692307692307693	8.0	8.783333333333333	8.075	12.766666666666667
0.007142857142857143	8.35	9.158333333333333	8.375	13.716666666666667
0.006666666666666667	8.15	9.141666666666667	8.433333333333334	14.458333333333334
0.00625	8.666666666666666	9.591666666666667	8.375	14.408333333333333
0.0058823529411764705	nan	9.608333333333333	9.225	15.766666666666667
0.005555555555555556	9.266666666666667	9.716666666666667	8.883333333333333	15.908333333333333
0.005263157894736842	9.133333333333333	9.875	9.275	16.916666666666668
0.005	9.275	10.025	9.558333333333334	17.491666666666667
