h	1e-07	5e-05	0.0005	0.005
0.1	3.25	3.2666666666666666	3.35	3.8
0.05	3.1	3.0833333333333335	3.1333333333333333	4.083333333333333
0.03333333333333333	3.05	3.05	3.15	4.05
0.025	3.183333333333333	3.1333333333333333	3.283333333333333	4.283333333333333
0.02	3.3833333333333333	3.3666666666666667	3.6	4.416666666666667
0.016666666666666666	3.5166666666666666	3.55	3.8	4.6
0.014285714285714285	3.8833333333333333	3.8	3.85	4.766666666666667
0.0125	4.083333333333333	3.85	3.9	4.85
0.011111111111111112	4.166666666666667	3.95	4.05	4.9
0.01	4.2	4.05	3.9833333333333334	5.25
0.00909090909090909	4.216666666666667	4.183333333333334	4.15	5.183333333333334
0.008333333333333333	4.333333333333333	4.266666666666667	4.416666666666667	5.5
0.007692307692307693	4.45	4.383333333333334	4.45	5.6
0.007142857142857143	4.65	4.483333333333333	4.45	5.533333333333333
0.006666666666666667	4.9	4.616666666666666	4.55	5.816666666666666
0.00625	4.983333333333333	4.566666666666666	4.55	5.9
0.0058823529411764705	5.016666666666667	4.766666666666667	4.483333333333333	5.766666666666667
0.005555555555555556	5.333333333333333	5.083333333333333	4.766666666666667	6.183333333333334
0.005263157894736842	5.333333333333333	5.066666666666666	4.533333333333333	6.05
0.005	5.65	5.166666666666667	4.716666666666667	6.55
